          TRIAL BALANCE REPORT FOR THE PERIOD:202112,,,,,,,
,, --------CURRENT PERIOD--------,, --------TOTAL TO DATE--------,,,
,31/10/2021,being reversal intrest received,bs31/10,,,-1207.09,-1216.56
,31/10/2021,beng being interest received,bs31/10,,,1580.55,363.99
,30/10/2021,being interest accrued,bs30/10,,,537.91,901.9
,30/11/2021,being interest received,bs30/11,,,321.24,1223.14
,30/11/2021,being interest received,bs30/11,,,2602.65,3825.79
,30/12/2021,being interest received,bs31/12,,,3621.92,7447.71
,31/12/2021,being interest received overstated,bs31/12,,,-2602.65,4845.06
,31/12/2021,being interest received,bs31/12,,,5955.07,10800.13
1415000012,BILL BOARDS RENT,0,0,0,-200937.5,,
,16/03/2021,Rec:BILL BOARD FEES,14RTBB,,,20937.5,20937.5
,3/9/2021,Rec:BILL BOARD FEES,14RTBB,,,180000,200937.5
1421000001,SALE OF GOODS,0,0,0,-3000,,
,21/01/2021,Rec:SALE OF SITE PLAN,81RTSSF,,,500,500
,28/01/2021,Rec:SALE OF SITE PLAN,81RTSSF,,,500,1000
,29/04/2021,Rec:SALE OF SITE PLAN,14RTSSF,,,500,1500
,17/06/2021,Rec:SALE OF SITE PLAN,15RTSSF,,,500,2000
,4/10/2021,Rec:SALE OF SITE PLAN,36RTSSF,,,1000,3000
,7/10/2021,Rec:SALE OF SITE PLAN,36RTSSF,,,1000,4000
1422000017,OTHER FEES,0,0,0,-7680703.1,,
,1/2/2021,Rec:PEGGING FEES,39RTPF,,,16534,16534
,1/2/2021,Rec:PEGGING FEES,81RTPF,,,16342,32876
,10/2/2021,Rec:PEGGING FEES,39RTPF,,,16342,49218
,23/02/2021,Rec:PEGGING FEES,39RTPF,,,24500,73718
,4/3/2021,Rec:PEGGING FEES,15RTPF,,,16000,89718
,1/3/2021,Rec:PEGGING FEES,15RTPF,,,17000,106718
,8/3/2021,Rec:PEGGING FEES,15RTPF,,,12000,118718
,11/3/2021,Rec:PEGGING FEES,15RTPF,,,16776,135494
,23/03/2021,Rec:PEGGING FEES,14RTPF,,,16796,152290
,29/03/2021,Rec:PEGGING FEES,81RTPF,,,5000,157290
,12/4/2021,Rec:PEGGING FEES,39RTPF,,,33560,190850
,21/04/2021,Rec:PEGGING FEES,39RTPF,,,16824,207674
,28/04/2021,Rec:PEGGING FEES,14RTPF,,,5000,212674
,29/04/2021,Rec:PEGGING FEES,14RTPF,,,10000,222674
,4/5/2021,Rec:PEGGING FEES,14RTPF,,,17000,239674
,10/5/2021,Rec:PEGGING FEES,14RTPF,,,16824,256498
,20/05/2021,Rec:PEGGING FEES,14RTPF,,,34800,291298
,24/05/2021,Rec:PEGGING FEES,15RTPF,,,16926,308224
,14/06/2021,Rec:PEGGING FEES,15RTPF,,,25236,333460
,15/06/2021,Rec:PEGGING FEES,15RTPF,,,32155.6,365615.6
,16/06/2021,Rec:PEGGING FEES,15RTPF,,,143004,508619.6
,22/06/2021,Rec:PEGGING FEES,15RTPF,,,942144,1450763.6
,24/06/2021,Rec:PEGGING FEES,15RTPF,,,34140,1484903.6
,29/06/2021,Rec:PEGGING FEES,15RTPF,,,16824,1501727.6
,1/7/2021,Rec:PEGGING FEES,15RTPF,,,17084,1518811.6
,7/7/2021,Rec:PEGGING FEES,14RTPF,,,19000,1537811.6
,16/07/2021,Rec:PEGGING FEES,36RTPF,,,6050,1543861.6
,19/07/2021,Rec:PEGGING FEES,14RTPF,,,15390,1559251.6
,20/07/2021,Rec:PEGGING FEES,14RTPF,,,17084,1576335.6
,26/07/2021,Rec:PEGGING FEES,36RTPF,,,8191,1584526.6
,27/07/2021,Rec:PEGGING FEES,36RTPF,,,17084,1601610.6
,29/07/2021,Rec:PEGGING FEES,36RTPF,,,23000,1624610.6
,30/07/2021,Rec:PEGGING FEES,36RTPF,,,34084,1658694.6
,2/8/2021,Rec:PEGGING FEES,14RTPF,,,17120,1675814.6
,4/8/2021,Rec:PEGGING FEES,14RTPF,,,32084,1707898.6
,11/8/2021,Rec:PEGGING FEES,36RTPF,,,91752,1799650.6
,12/8/2021,Rec:PEGGING FEES,36RTPF,,,10000,1809650.6
,13/08/2021,Rec:PEGGING FEES,36RTPF,,,18500,1828150.6
,16/08/2021,Rec:PEGGING FEES,14RTPF,,,5000,1833150.6
,18/08/2021,Rec:PEGGING FEES,14RTPF,,,1336384,3169534.6
,19/08/2021,Rec:PEGGING FEES,14RTPF,,,4000,3173534.6
,20/08/2021,Rec:PEGGING FEES,14RTPF,,,20000,3193534.6
,25/08/2021,Rec:PEGGING FEES,36RTPF,,,77009,3270543.6
,27/08/2021,Rec:PEGGING FEES,36RTPF,,,8542,3279085.6
,30/08/2021,Rec:PEGGING FEES,14RTPF,,,17128,3296213.6
,31/08/2021,Rec:PEGGING FEES,14RTPF,,,40000,3336213.6
,1/9/2021,Rec:PEGGING FEES,14RTPF,,,18000,3354213.6
,6/9/2021,Rec:PEGGING FEES,36RTPF,,,5200,3359413.6
,7/9/2021,Rec:PEGGING FEES,36RTPF,,,102968,3462381.6
,9/9/2021,Rec:PEGGING FEES,36RTPF,,,120500,3582881.6
,10/9/2021,Rec:PEGGING FEES,36RTPF,,,17200,3600081.6
,13/09/2021,Rec:PEGGING FEES,14RTPF,,,10000,3610081.6
,21/09/2021,Rec:PEGGING FEES,14RTPF,,,32200,3642281.6
,22/09/2021,Rec:PEGGING FEES,14RTPF,,,69000,3711281.6
,23/09/2021,Rec:PEGGING FEES,14RTPF,,,31800,3743081.6
,27/09/2021,Rec:PEGGING FEES,14RTPF,,,27000,3770081.6
,30/09/2021,Rec:PEGGING FEES,81RTPF,,,10000,3780081.6
,19/10/2021,Rec:PEGGING FEES,36RTPF,,,2868690,6648771.6
,22/10/2021,Rec:PEGGING FEES,36RTPF,,,54600,6703371.6
,29/10/2021,Rec:PEGGING FEES,36RTPF,,,26000,6729371.6
,1/11/2021,Rec:PEGGING FEES,36RTPF,,,4865,6734236.6
,9/11/2021,Rec:PEGGING FEES,36RTPF,,,14595,6748831.6
,12/11/2021,Rec:PEGGING FEES,36RTPF,,,4346.5,6753178.1
,17/11/2021,Rec:PEGGING FEES,36RTPF,,,31707,6784885.1
,23/11/2021,Rec:PEGGING FEES,36RTPF,,,15000,6799885.1
,29/11/2021,Rec:PEGGING FEES,36RTPF,,,10000,6809885.1
,6/12/2021,Rec:PEGGING FEES,36RTPF,,,21136,6831021.1
,9/12/2021,Rec:PEGGING FEES,36RTPF,,,10000,6841021.1
,13/12/2021,Rec:PEGGING FEES,36RTPF,,,21138,6862159.1
,17/12/2021,Rec:PEGGING FEES,36RTPF,,,294025,7156184.1
,20/12/2021,Rec:PEGGING FEES,36RTPF,,,123480,7279664.1
1422000018,SURVEY FEES,0,0,0,-2000,,
,5/3/2021,Rec:SHOWING OF STANDS,15RTSOS,,,500,500
,5/7/2021,Rec:SHOWING OF STANDS,14RTSOS,,,500,1000
,28/09/2021,Rec:SHOWING OF STANDS,14RTSOS,,,1000,2000
1422000028,APPLICATION FEES/WAITING LIST,0,0,0,-660113,,
,4/1/2021,Rec:STAND APPLICATION,13RTSAP,,,2042.75,2042.75
,7/1/2021,Rec:STAND APPLICATION,13RTSAP,,,2042.75,4085.5
,8/1/2021,Rec:STAND APPLICATION,13RTSAP,,,2042.75,6128.25
,21/01/2021,Rec:STAND APPLICATION,81RTSAP,,,7000,13128.25
,29/01/2021,Rec:STAND APPLICATION,81RTSAP,,,5719.7,18847.95
,3/2/2021,Rec:STAND APPLICATION,39RTSAP,,,1000,19847.95
,12/2/2021,Rec:STAND APPLICATION,39RTSAP,,,2000,21847.95
,8/2/2021,Rec:STAND APPLICATION,39RTSAP,,,1000,22847.95
,24/02/2021,Rec:STAND APPLICATION,39RTSAP,,,2000,24847.95
,9/3/2021,Rec:STAND APPLICATION,15RTSAP,,,2000,26847.95
,10/3/2021,Rec:STAND APPLICATION,15RTSAP,,,5000,31847.95
,23/03/2021,Rec:STAND APPLICATION,14RTSAP,,,12500,44347.95
,31/03/2021,Rec:STAND APPLICATION,81RTSAP,,,2000,46347.95
,22/03/2021,being deposit of application fees,bs22/03,,,12500,58847.95
,6/4/2021,Rec:STAND APPLICATION,81RTSAP,,,5000,63847.95
,9/4/2021,Rec:STAND APPLICATION,81RTSAP,,,65000,128847.95
,16/04/2021,Rec:STAND APPLICATION,39RTSAP,,,1000,129847.95
,11/5/2021,Rec:STAND APPLICATION,14RTSAP,,,5000,134847.95
,12/5/2021,Rec:LEASE APPLICATION,14RTLAF,,,4000,138847.95
,24/05/2021,Rec:STAND APPLICATION,15RTSAP,,,84120,222967.95
,9/6/2021,Rec:STAND APPLICATION,14RTSAP,,,10000,232967.95
,18/06/2021,Rec:STAND APPLICATION,15RTSAP,,,5000,237967.95
,11/6/2021,Rec:STAND APPLICATION,14RTSAP,,,5000,242967.95
,21/07/2021,Rec:STAND APPLICATION,14RTSAP,,,5000,247967.95
,22/07/2021,Rec:STAND APPLICATION,14RTSAP,,,5000,252967.95
,23/07/2021,Rec:STAND APPLICATION,14RTSAP,,,10000,262967.95
,29/07/2021,Rec:LEASE APPLICATION,36RTLAF,,,20000,282967.95
,30/07/2021,Rec:LEASE APPLICATION,36RTLAF,,,10000,292967.95
,19/08/2021,Rec:STAND APPLICATION,14RTSAP,,,5000,297967.95
,23/08/2021,Rec:LEASE APPLICATION,36RTLAF,,,1500,299467.95
,24/08/2021,Rec:STAND APPLICATION,36RTSAP,,,1000,300467.95
,2/9/2021,Rec:STAND APPLICATION,14RTSAP,,,5000,305467.95
,8/9/2021,Rec:LEASE APPLICATION,36RTLAF,,,35332,340799.95
,10/9/2021,Rec:STAND APPLICATION,36RTSAP,,,5000,345799.95
,22/09/2021,Rec:STAND APPLICATION,14RTSAP,,,5000,350799.95
,23/09/2021,Rec:STAND APPLICATION,14RTSAP,,,5000,355799.95
,27/09/2021,Rec:STAND APPLICATION,14RTSAP,,,10000,365799.95
,30/09/2021,Rec:LEASE APPLICATION,81RTLAF,,,26000,391799.95
,1/10/2021,Rec:LEASE APPLICATION,81RTLAF,,,45000,436799.95
,4/10/2021,Rec:LEASE APPLICATION,81RTLAF,,,7998,444797.95
,12/10/2021,Rec:LEASE APPLICATION,36RTLAF,,,35332,480129.95
,15/10/2021,Rec:STAND APPLICATION,36RTSAP,,,15000,495129.95
,22/10/2021,Rec:LEASE APPLICATION,36RTLAF,,,1000,496129.95
,22/10/2021,Rec:STAND APPLICATION,36RTSAP,,,10000,506129.95
,28/10/2021,Rec:STAND APPLICATION,36RTSAP,,,5000,511129.95
,3/11/2021,Rec:LEASE APPLICATION,36RTLAF,,,35332,546461.95
,4/11/2021,Rec:STAND APPLICATION,36RTSAP,,,5000,551461.95
,5/11/2021,Rec:STAND APPLICATION,36RTSAP,,,15000,566461.95
,10/11/2021,Rec:STAND APPLICATION,36RTSAP,,,40000,606461.95
,16/11/2021,Rec:STAND APPLICATION,36RTSAP,,,10000,616461.95
,17/11/2021,Rec:LEASE APPLICATION,36RTLAF,,,31499,647960.95
,19/11/2021,Rec:STAND APPLICATION,36RTSAP,,,5000,652960.95
,24/11/2021,Rec:LEASE APPLICATION,36RTLAF,,,30000,682960.95
,7/12/2021,Rec:LEASE APPLICATION,36RTLAF,,,5000,687960.95
,14/12/2021,Rec:STAND APPLICATION,36RTSAP,,,5000,692960.95
,29/12/2021,Rec:LEASE APPLICATION,36RTLAF,,,46499,739459.95
,30/12/2021,Rec:LEASE APPLICATION,36RTLAF,,,57064,796523.95
,30/12/2021,Rec:STAND APPLICATION,36RTSAP,,,15000,811523.95
1422000029,BUILDING ADMINSTRATION FEES,0,0,0,-7907017.2,,
,11/1/2021,Rec:INSPECTION FEES,13RTINF,,,10000,10000
,13/01/2021,Rec:INSPECTION FEES,13RTINF,,,10000,20000
,20/01/2021,Rec:INSPECTION FEES,81RTINF,,,10000,30000
,28/01/2021,Rec:INSPECTION FEES,81RTINF,,,10000,40000
,9/2/2021,Rec:INSPECTION FEES,39RTINF,,,5000,45000
,11/2/2021,Rec:INSPECTION FEES,39RTINF,,,5000,50000
,4/2/2021,Rec:PLAN APPROVAL FEES,39RTPAF,,,10000,60000
,8/2/2021,Rec:INSPECTION FEES,39RTINF,,,5000,65000
,8/2/2021,Rec:PLAN APPROVAL FEES,39RTPAF,,,10000,75000
,23/02/2021,Rec:BUILDERS REGISTRATION,39RTBR,,,4941.25,79941.25
,23/02/2021,Rec:PLAN APPROVAL FEES,39RTPAF,,,14991.25,94932.5
,24/02/2021,Rec:PLAN APPROVAL FEES,39RTPAF,,,6000,100932.5
,10/3/2021,Rec:INSPECTION FEES,15RTINF,,,10000,110932.5
,17/03/2021,Rec:INSPECTION FEES,14RTINF,,,8000,118932.5
,17/03/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,8000,126932.5
,18/03/2021,Rec:INSPECTION FEES,14RTINF,,,8000,134932.5
,22/03/2021,Rec:INSPECTION FEES,14RTINF,,,16000,150932.5
,22/03/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,160932.5
,23/03/2021,Rec:INSPECTION FEES,14RTINF,,,8000,168932.5
,23/03/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,178932.5
,26/03/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,188932.5
,29/03/2021,Rec:PLAN APPROVAL FEES,81RTPAF,,,8000,196932.5
,30/03/2021,Rec:PLAN APPROVAL FEES,81RTPAF,,,24000,220932.5
,6/4/2021,Rec:INSPECTION FEES,81RTINF,,,10000,230932.5
,12/4/2021,Rec:INSPECTION FEES,39RTINF,,,20000,250932.5
,14/04/2021,Rec:INSPECTION FEES,39RTINF,,,5000,255932.5
,16/04/2021,Rec:BUILDERS REGISTRATION,39RTBR,,,5000,260932.5
,16/04/2021,Rec:INSPECTION FEES,39RTINF,,,672960,933892.5
,21/04/2021,Rec:INSPECTION FEES,39RTINF,,,10000,943892.5
,21/04/2021,Rec:PLAN APPROVAL FEES,39RTPAF,,,25000,968892.5
,26/04/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,978892.5
,28/04/2021,Rec:INSPECTION FEES,14RTINF,,,8000,986892.5
,29/04/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,996892.5
,4/5/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,1006892.5
,5/5/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,22729.6,1029622.1
,10/5/2021,Rec:INSPECTION FEES,14RTINF,,,8000,1037622.1
,10/5/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,8000,1045622.1
,14/05/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,12000,1057622.1
,18/05/2021,Rec:INSPECTION FEES,14RTINF,,,16000,1073622.1
,18/05/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,12000,1085622.1
,19/05/2021,Rec:INSPECTION FEES,14RTINF,,,6729.6,1092351.7
,19/05/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,20000,1112351.7
,21/05/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,16000,1128351.7
,24/05/2021,Rec:PLAN APPROVAL FEES,15RTPAF,,,841200,1969551.7
,26/05/2021,Rec:PLAN APPROVAL FEES,15RTPAF,,,10000,1979551.7
,28/05/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,8000,1987551.7
,2/6/2021,Rec:INSPECTION FEES,14RTINF,,,8000,1995551.7
,7/6/2021,Rec:INSPECTION FEES,14RTINF,,,8000,2003551.7
,14/06/2021,Rec:INSPECTION FEES,15RTINF,,,28000,2031551.7
,15/06/2021,Rec:INSPECTION FEES,15RTINF,,,10000,2041551.7
,15/06/2021,Rec:PLAN APPROVAL FEES,15RTPAF,,,12000,2053551.7
,16/06/2021,Rec:INSPECTION FEES,15RTINF,,,841200,2894751.7
,16/06/2021,Rec:PLAN APPROVAL FEES,15RTPAF,,,18000,2912751.7
,17/06/2021,Rec:INSPECTION FEES,15RTINF,,,10000,2922751.7
,17/06/2021,Rec:PLAN APPROVAL FEES,15RTPAF,,,10000,2932751.7
,23/06/2021,Rec:INSPECTION FEES,15RTINF,,,20000,2952751.7
,23/06/2021,Rec:PLAN APPROVAL FEES,15RTPAF,,,8000,2960751.7
,25/06/2021,Rec:INSPECTION FEES,15RTINF,,,841200,3801951.7
,28/06/2021,Rec:INSPECTION FEES,15RTINF,,,10000,3811951.7
,30/06/2021,Rec:INSPECTION FEES,15RTINF,,,10000,3821951.7
,1/7/2021,Rec:INSPECTION FEES,15RTINF,,,30000,3851951.7
,1/7/2021,Rec:PLAN APPROVAL FEES,15RTPAF,,,8000,3859951.7
,2/7/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,3869951.7
,6/7/2021,Rec:INSPECTION FEES,14RTINF,,,8000,3877951.7
,6/7/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,8000,3885951.7
,16/07/2021,Rec:INSPECTION FEES,36RTINF,,,10000,3895951.7
,16/07/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,3905951.7
,19/07/2021,Rec:INSPECTION FEES,14RTINF,,,34000,3939951.7
,19/07/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,24000,3963951.7
,20/07/2021,Rec:INSPECTION FEES,14RTINF,,,8000,3971951.7
,20/07/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,18000,3989951.7
,22/07/2021,Rec:INSPECTION FEES,14RTINF,,,8000,3997951.7
,22/07/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,4007951.7
,28/07/2021,Rec:INSPECTION FEES,36RTINF,,,10000,4017951.7
,29/07/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,8000,4025951.7
,2/8/2021,Rec:INSPECTION FEES,14RTINF,,,10000,4035951.7
,3/8/2021,Rec:INSPECTION FEES,14RTINF,,,8000,4043951.7
,3/8/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,8000,4051951.7
,4/8/2021,Rec:INSPECTION FEES,14RTINF,,,10000,4061951.7
,4/8/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,1281300,5343251.7
,12/8/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,38000,5381251.7
,13/08/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,15000,5396251.7
,17/08/2021,Rec:INSPECTION FEES,14RTINF,,,48000,5444251.7
,17/08/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,44000,5488251.7
,18/08/2021,Rec:INSPECTION FEES,14RTINF,,,19000,5507251.7
,18/08/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,18000,5525251.7
,19/08/2021,Rec:INSPECTION FEES,14RTINF,,,855200,6380451.7
,20/08/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,6390451.7
,23/08/2021,Rec:INSPECTION FEES,36RTINF,,,8000,6398451.7
,23/08/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,6408451.7
,24/08/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,6418451.7
,26/08/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,6428451.7
,27/08/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,30000,6458451.7
,30/08/2021,Rec:INSPECTION FEES,14RTINF,,,20000,6478451.7
,30/08/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,6488451.7
,1/9/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,10000,6498451.7
,3/9/2021,Rec:INSPECTION FEES,14RTINF,,,10000,6508451.7
,6/9/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,6518451.7
,8/9/2021,Rec:INSPECTION FEES,36RTINF,,,10000,6528451.7
,9/9/2021,Rec:BUILDERS REGISTRATION,36RTBR,,,5000,6533451.7
,9/9/2021,Rec:INSPECTION FEES,36RTINF,,,30000,6563451.7
,10/9/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,25000,6588451.7
,13/09/2021,Rec:INSPECTION FEES,14RTINF,,,10000,6598451.7
,13/09/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,18000,6616451.7
,14/09/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,53000,6669451.7
,15/09/2021,Rec:INSPECTION FEES,14RTINF,,,10000,6679451.7
,16/09/2021,Rec:INSPECTION FEES,14RTINF,,,10000,6689451.7
,17/09/2021,Rec:INSPECTION FEES,14RTINF,,,10000,6699451.7
,20/09/2021,Rec:INSPECTION FEES,14RTINF,,,20000,6719451.7
,20/09/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,26000,6745451.7
,22/09/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,26000,6771451.7
,23/09/2021,Rec:INSPECTION FEES,14RTINF,,,10000,6781451.7
,23/09/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,15000,6796451.7
,24/09/2021,Rec:INSPECTION FEES,14RTINF,,,20000,6816451.7
,27/09/2021,Rec:PLAN APPROVAL FEES,14RTPAF,,,28000,6844451.7
,29/09/2021,Rec:INSPECTION FEES,81RTINF,,,20000,6864451.7
,30/09/2021,Rec:INSPECTION FEES,81RTINF,,,10000,6874451.7
,30/09/2021,Rec:PLAN APPROVAL FEES,81RTPAF,,,30000,6904451.7
,1/10/2021,Rec:INSPECTION FEES,81RTINF,,,10000,6914451.7
,4/10/2021,Rec:INSPECTION FEES,36RTINF,,,20000,6934451.7
,4/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,6944451.7
,5/10/2021,Rec:INSPECTION FEES,36RTINF,,,10000,6954451.7
,5/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,8000,6962451.7
,6/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,6972451.7
,7/10/2021,Rec:INSPECTION FEES,36RTINF,,,10000,6982451.7
,11/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,33500,7015951.7
,12/10/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7035951.7
,12/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,15000,7050951.7
,13/10/2021,Rec:INSPECTION FEES,36RTINF,,,25000,7075951.7
,14/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,25000,7100951.7
,15/10/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7120951.7
,15/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,7130951.7
,18/10/2021,Rec:INSPECTION FEES,36RTINF,,,30000,7160951.7
,18/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,22000,7182951.7
,19/10/2021,Rec:INSPECTION FEES,36RTINF,,,30000,7212951.7
,19/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,26000,7238951.7
,20/10/2021,Rec:INSPECTION FEES,36RTINF,,,30000,7268951.7
,20/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,32000,7300951.7
,21/10/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7320951.7
,21/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,20000,7340951.7
,22/10/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7350951.7
,26/10/2021,Rec:INSPECTION FEES,36RTINF,,,85998,7436949.7
,26/10/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,7446949.7
,27/10/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7456949.7
,28/10/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7466949.7
,2/11/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7476949.7
,2/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,7486949.7
,4/11/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7496949.7
,4/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,32000,7528949.7
,5/11/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7548949.7
,8/11/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7558949.7
,9/11/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7578949.7
,9/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,16000,7594949.7
,15/11/2021,Rec:INSPECTION FEES,36RTINF,,,30000,7624949.7
,15/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,18000,7642949.7
,16/11/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7662949.7
,16/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,7672949.7
,17/11/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7692949.7
,17/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,12000,7704949.7
,18/11/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7724949.7
,18/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,18000,7742949.7
,19/11/2021,Rec:INSPECTION FEES,36RTINF,,,20000,7762949.7
,22/11/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7772949.7
,23/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,50000,7822949.7
,26/11/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7832949.7
,26/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,30000,7862949.7
,29/11/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,78000,7940949.7
,1/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,11000,7951949.7
,3/12/2021,Rec:INSPECTION FEES,36RTINF,,,10000,7961949.7
,6/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,40000,8001949.7
,7/12/2021,Rec:INSPECTION FEES,36RTINF,,,10000,8011949.7
,8/12/2021,Rec:INSPECTION FEES,36RTINF,,,20000,8031949.7
,8/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,36000,8067949.7
,9/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,12000,8079949.7
,14/12/2021,Rec:INSPECTION FEES,36RTINF,,,10000,8089949.7
,14/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,12000,8101949.7
,15/12/2021,Rec:INSPECTION FEES,36RTINF,,,20000,8121949.7
,15/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,25000,8146949.7
,21/12/2021,Rec:INSPECTION FEES,36RTINF,,,20000,8166949.7
,21/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,20000,8186949.7
,28/12/2021,Rec:INSPECTION FEES,36RTINF,,,2000,8188949.7
,29/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,8198949.7
,30/12/2021,Rec:INSPECTION FEES,36RTINF,,,15000,8213949.7
,30/12/2021,Rec:PLAN APPROVAL FEES,36RTPAF,,,10000,8223949.7
1422000035,PARKING FEES-REVENUE,0,0,0,-4068836,,
,28/01/2021,Rec:CESSION FEES,81RTCF,,,30000,30000
,8/2/2021,Rec:CESSION FEES,39RTCF,,,25000,55000
,17/02/2021,Rec:CESSION FEES,39RTCF,,,30000,85000
,4/3/2021,Rec:CESSION FEES,15RTCF,,,60000,145000
,11/3/2021,Rec:CESSION FEES,15RTCF,,,20000,165000
,16/03/2021,Rec:CESSION FEES,14RTCF,,,10000,175000
,17/03/2021,Rec:CESSION FEES,14RTCF,,,20000,195000
,22/03/2021,Rec:CESSION FEES,14RTCF,,,5000,200000
,30/03/2021,Rec:CESSION FEES,81RTCF,,,30000,230000
,7/4/2021,Rec:CESSION FEES,81RTCF,,,20000,250000
,4/5/2021,Rec:CESSION FEES,14RTCF,,,25236,275236
,11/5/2021,Rec:CESSION FEES,14RTCF,,,30000,305236
,21/05/2021,Rec:CESSION FEES,14RTCF,,,20000,325236
,24/05/2021,Rec:CESSION FEES,15RTCF,,,20000,345236
,31/05/2021,Rec:CESSION FEES,14RTCF,,,20000,365236
